+mAdmin size -> 471
+mTask size -> 773
+|202033131018734000000^8^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7ZGVzaWduT2JqJmd0Ozxicj4NCk5FVyBDTEFTUyBkZXNpZ25PYjsgZHZHcmlkIGV0IGFsIGV4dGVuZDsgc3RvcmVzIG5hbWUsIGxhc3RNb2QgZXRjLiBldGMuIHVzZWQgdG8gYnVpbGQgZGVzaWduVmlldzxocj4KClBvc3MgY3JlYXRlIGEgbmV3IGNsYXNzOiBkZXNpZ25PYiB0byBob2xkIGV4dHJhIHBhcmFtcz8/PGJyPg0KV2UgbmVlZCB0byBzdG9yZS9hY2Nlc3M6CjxvbD4KPGxpPkZvcm1zPC9saT4KPGxpPlRhYmxlLWxldmVsIFNldHRpbmdzPC9saT4KPGxpPmRWczwvbGk+CjxsaT5Mb29rdXBJdGVtcyAoZm9yIGZsZHMvZm9ybXVsYVRyYW5zbGF0aW9uOyBrZXktdmFsKTwvbGk+CjxsaT5Tb21lIHBsYWNlIHRvIHNhdmUgRVhQUkVTU0lPTlMgKGZpbHRlci9wcmVkL3JldXNlKT8/PC9saT4KPGxpPnVzZXIgVUkgZWxlbWVudHMgKGljb25zIGV0Yy4pIHNoZCByZXNpZGUgbm90IGhlcmUgYnV0IGluIHVzZXIncyBkZXNrdG9wRmlsZTwvbGk+Cjwvb2w+CklkZWFsbHkgd2Ugc2hkIGJlIGFibGUgdG8gYWxsb3cgY29weS1wYXN0ZSBkZXNpZ25PYnMgYmV0d2VlbiB0YWJsZXMgQVMgV0VMTCBhcyB3aXRoaW4gdGhlIHNhbWUgdGJsIChlLmcuLCB0byBjb3B5IHwgYWx0ZXIgfCByZS1zYXZlIHZlcnNpb248YnI+DQoNCg0KVGhpcyB3aWxsIGJlIGEgZFYgd2l0aCBub24tc3RhbmRhcmQgRWRpdGluZyBmdW5jdGlvbnMgaS5lLiwgY3VzdG9tIFRvb2xCYXIgJiBBQ0xz|||spxClient|dataGrid\designViews||New Feature|5|9||false|-999999999-01-01|||
+|202033131018734000000^9^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7ZGVzaWduT2JqJmd0Ozxicj4NCg0KTkVXIENMQVNTIGRlc2lnbk9iOyBkdkdyaWQgZXQgYWwgZXh0ZW5kOyBzdG9yZXMgbmFtZSwgbGFzdE1vZCBldGMuIGV0Yy4gdXNlZCB0byBidWlsZCBkZXNpZ25WaWV3PGhyPgoKUG9zcyBjcmVhdGUgYSBuZXcgY2xhc3M6IGRlc2lnbk9iIHRvIGhvbGQgZXh0cmEgcGFyYW1zPz88YnI+DQoNCldlIG5lZWQgdG8gc3RvcmUvYWNjZXNzOgo8b2w+CjxsaT5Gb3JtczwvbGk+CjxsaT5UYWJsZS1sZXZlbCBTZXR0aW5nczwvbGk+CjxsaT5kVnM8L2xpPgo8bGk+TG9va3VwSXRlbXMgKGZvciBmbGRzL2Zvcm11bGFUcmFuc2xhdGlvbjsga2V5LXZhbCk8L2xpPgo8bGk+U29tZSBwbGFjZSB0byBzYXZlIEVYUFJFU1NJT05TIChmaWx0ZXIvcHJlZC9yZXVzZSk/PzwvbGk+CjxsaT51c2VyIFVJIGVsZW1lbnRzIChpY29ucyBldGMuKSBzaGQgcmVzaWRlIG5vdCBoZXJlIGJ1dCBpbiB1c2VyJ3MgZGVza3RvcEZpbGU8L2xpPgo8L29sPgpJZGVhbGx5IHdlIHNoZCBiZSBhYmxlIHRvIGFsbG93IGNvcHktcGFzdGUgZGVzaWduT2JzIGJldHdlZW4gdGFibGVzIEFTIFdFTEwgYXMgd2l0aGluIHRoZSBzYW1lIHRibCAoZS5nLiwgdG8gY29weSB8IGFsdGVyIHwgcmUtc2F2ZSB2ZXJzaW9uPGJyPg0KDQoNCg0KVGhpcyB3aWxsIGJlIGEgZFYgd2l0aCBub24tc3RhbmRhcmQgRWRpdGluZyBmdW5jdGlvbnMgaS5lLiwgY3VzdG9tIFRvb2xCYXIgJiBBQ0xz|||spxClient|dataGrid\designViews||New Feature|7|9||false|-999999999-01-01|||
+|202033131018734000000^6^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7T2JqJmd0Ozxicj4NCg0KDQoKUG9zcyBjcmVhdGUgYSBuZXcgY2xhc3M6IGRlc2lnbk9iIHRvIGhvbGQgZXh0cmEgcGFyYW1zPz88YnI+DQoNCg0KDQoNCldlIG5lZWQgdG8gc3RvcmUvYWNjZXNzOgo8b2w+CjxsaT5Gb3JtczwvbGk+CjxsaT5UYWJsZS1sZXZlbCBTZXR0aW5nczwvbGk+CjxsaT5kVnM8L2xpPgo8bGk+TG9va3VwSXRlbXMgKGZvciBmbGRzL2Zvcm11bGFUcmFuc2xhdGlvbjsga2V5LXZhbCk8L2xpPgo8bGk+U29tZSBwbGFjZSB0byBzYXZlIEVYUFJFU1NJT05TIChmaWx0ZXIvcHJlZC9yZXVzZSk/PzwvbGk+CjxsaT51c2VyIFVJIGVsZW1lbnRzIChpY29ucyBldGMuKSBzaGQgcmVzaWRlIG5vdCBoZXJlIGJ1dCBpbiB1c2VyJ3MgZGVza3RvcEZpbGU8L2xpPgo8L29sPgpJZGVhbGx5IHdlIHNoZCBiZSBhYmxlIHRvIGFsbG93IGNvcHktcGFzdGUgZGVzaWduT2JzIGJldHdlZW4gdGFibGVzIEFTIFdFTEwgYXMgd2l0aGluIHRoZSBzYW1lIHRibCAoZS5nLiwgdG8gY29weSB8IGFsdGVyIHwgcmUtc2F2ZSB2ZXJzaW9uPGJyPg0KVGhpcyB3aWxsIGJlIGEgZFYgd2l0aCBub24tc3RhbmRhcmQgRWRpdGluZyBmdW5jdGlvbnMgaS5lLiwgY3VzdG9tIFRvb2xCYXIgJiBBQ0xz|||spxClient|dataGrid designViews||New Feature|5|9||false|-999999999-01-01|||
+|202033131018734000000^7^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7T2JqJmd0Ozxicj4NCg0KDQoNCgpQb3NzIGNyZWF0ZSBhIG5ldyBjbGFzczogZGVzaWduT2IgdG8gaG9sZCBleHRyYSBwYXJhbXM/Pzxicj4NCg0KDQoNCg0KDQpXZSBuZWVkIHRvIHN0b3JlL2FjY2VzczoKPG9sPgo8bGk+Rm9ybXM8L2xpPgo8bGk+VGFibGUtbGV2ZWwgU2V0dGluZ3M8L2xpPgo8bGk+ZFZzPC9saT4KPGxpPkxvb2t1cEl0ZW1zIChmb3IgZmxkcy9mb3JtdWxhVHJhbnNsYXRpb247IGtleS12YWwpPC9saT4KPGxpPlNvbWUgcGxhY2UgdG8gc2F2ZSBFWFBSRVNTSU9OUyAoZmlsdGVyL3ByZWQvcmV1c2UpPz88L2xpPgo8bGk+dXNlciBVSSBlbGVtZW50cyAoaWNvbnMgZXRjLikgc2hkIHJlc2lkZSBub3QgaGVyZSBidXQgaW4gdXNlcidzIGRlc2t0b3BGaWxlPC9saT4KPC9vbD4KSWRlYWxseSB3ZSBzaGQgYmUgYWJsZSB0byBhbGxvdyBjb3B5LXBhc3RlIGRlc2lnbk9icyBiZXR3ZWVuIHRhYmxlcyBBUyBXRUxMIGFzIHdpdGhpbiB0aGUgc2FtZSB0YmwgKGUuZy4sIHRvIGNvcHkgfCBhbHRlciB8IHJlLXNhdmUgdmVyc2lvbjxicj4NCg0KVGhpcyB3aWxsIGJlIGEgZFYgd2l0aCBub24tc3RhbmRhcmQgRWRpdGluZyBmdW5jdGlvbnMgaS5lLiwgY3VzdG9tIFRvb2xCYXIgJiBBQ0xz|||spxClient|dataGrid\designViews||New Feature|5|9||false|-999999999-01-01|||
+|202033131018734000000^4^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7T2JqJmd0Ozxicj4NCgpQb3NzIGNyZWF0ZSBhIG5ldyBjbGFzczogZGVzaWduT2IgdG8gaG9sZCBleHRyYSBwYXJhbXM/Pzxicj4NCg0KDQpXZSBuZWVkIHRvIHN0b3JlL2FjY2VzczoKPG9sPgo8bGk+Rm9ybXM8L2xpPgo8bGk+VGFibGUtbGV2ZWwgU2V0dGluZ3M8L2xpPgo8bGk+ZFZzPC9saT4KPGxpPkxvb2t1cEl0ZW1zIChmb3IgZmxkcy9mb3JtdWxhVHJhbnNsYXRpb247IGtleS12YWwpPC9saT4KPGxpPlNvbWUgcGxhY2UgdG8gc2F2ZSBFWFBSRVNTSU9OUyAoZmlsdGVyL3ByZWQvcmV1c2UpPz88L2xpPgo8bGk+dXNlciBVSSBlbGVtZW50cyAoaWNvbnMgZXRjLikgc2hkIHJlc2lkZSBub3QgaGVyZSBidXQgaW4gdXNlcidzIGRlc2t0b3BGaWxlPC9saT4KPC9vbD4KClRoaXMgd2lsbCBiZSBhIGRWIHdpdGggbm9uLXN0YW5kYXJkIEVkaXRpbmcgZnVuY3Rpb25zIGkuZS4sIGN1c3RvbSBUb29sQmFyICYgQUNMcw==|||spxClient|dataGrid designViews||New Feature|5|9||false|-999999999-01-01|||
+|202033131018734000000^5^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7T2JqJmd0Ozxicj4NCg0KClBvc3MgY3JlYXRlIGEgbmV3IGNsYXNzOiBkZXNpZ25PYiB0byBob2xkIGV4dHJhIHBhcmFtcz8/PGJyPg0KDQoNCg0KV2UgbmVlZCB0byBzdG9yZS9hY2Nlc3M6CjxvbD4KPGxpPkZvcm1zPC9saT4KPGxpPlRhYmxlLWxldmVsIFNldHRpbmdzPC9saT4KPGxpPmRWczwvbGk+CjxsaT5Mb29rdXBJdGVtcyAoZm9yIGZsZHMvZm9ybXVsYVRyYW5zbGF0aW9uOyBrZXktdmFsKTwvbGk+CjxsaT5Tb21lIHBsYWNlIHRvIHNhdmUgRVhQUkVTU0lPTlMgKGZpbHRlci9wcmVkL3JldXNlKT8/PC9saT4KPGxpPnVzZXIgVUkgZWxlbWVudHMgKGljb25zIGV0Yy4pIHNoZCByZXNpZGUgbm90IGhlcmUgYnV0IGluIHVzZXIncyBkZXNrdG9wRmlsZTwvbGk+Cjwvb2w+CklkZWFsbHkgd2Ugc2hkIGJlIGFibGUgdG8gYWxsb3cgY29weS1wYXN0ZSBkZXNpZ25PYnMgYmV0d2VlbiB0YWJsZXM8YnI+ClRoaXMgd2lsbCBiZSBhIGRWIHdpdGggbm9uLXN0YW5kYXJkIEVkaXRpbmcgZnVuY3Rpb25zIGkuZS4sIGN1c3RvbSBUb29sQmFyICYgQUNMcw==|||spxClient|dataGrid designViews||New Feature|5|9||false|-999999999-01-01|||
+|20200606093239126^Task|2020-06-06|-999999999-01-01|reduce|R2l2ZW4gc28gbXVjaCBATUJJIGZvciAubWFwKCksIHRpbWUgdG8gbG9va3VwIC5yZWR1Y2UoKSBpbiBqZGsuICBTbmlwcGV0cy4gIFdoYXQgb3RoZXIgbmV3IGZ1bmMgc3R1ZmYgaW4gamRrPyBUZWVpbmc/IFdoYXQgZWxzZT8gIFRoZSBtb25rZXlzIHYuIEdkIEAgaGlkaW5nL29ic2N1cmluZyB0aGVzZSB0aGluZ3M=| postCov126||spxPostCovid||General||0|0||false|-999999999-01-01|? 2||
+|202033131018734000000^2^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7T2JqJmd0Ozxicj4NCg0KClBvc3MgY3JlYXRlIGEgbmV3IGNsYXNzOiBkZXNpZ25PYiB0byBob2xkIGV4dHJhIHBhcmFtcz8/PGJyPg0KDQpXZSBuZWVkIHRvIHN0b3JlL2FjY2VzczoKPG9sPgo8bGk+Rm9ybXM8L2xpPgo8bGk+VGFibGUtbGV2ZWwgU2V0dGluZ3M8L2xpPgo8bGk+ZFZzPC9saT4KPGxpPkxvb2t1cEl0ZW1zIChmb3IgZmxkcy9mb3JtdWxhVHJhbnNsYXRpb247IGtleS12YWwpPC9saT4KPGxpPlNvbWUgcGxhY2UgdG8gc2F2ZSBFWFBSRVNTSU9OUyAoZmlsdGVyL3ByZWQvcmV1c2UpPz88L2xpPgo8L29sPgo=|||spxClient|dataGrid designViews||New Feature|5|9||false|-999999999-01-01|||
+|202033131018734000000^3^Task|2020-03-03|-999999999-01-01|Design Notes|VGhlIGlkZWFsIHBsYWNlIGZvciB0aGVzZSB0byByZXNpZGUgaXMgaW4gdGhlIG1UYmw7IGluIGEgbmV3IExpc3QmbHQ7T2JqJmd0Ozxicj4NCg0KDQoKUG9zcyBjcmVhdGUgYSBuZXcgY2xhc3M6IGRlc2lnbk9iIHRvIGhvbGQgZXh0cmEgcGFyYW1zPz88YnI+DQoNCg0KV2UgbmVlZCB0byBzdG9yZS9hY2Nlc3M6CjxvbD4KPGxpPkZvcm1zPC9saT4KPGxpPlRhYmxlLWxldmVsIFNldHRpbmdzPC9saT4KPGxpPmRWczwvbGk+CjxsaT5Mb29rdXBJdGVtcyAoZm9yIGZsZHMvZm9ybXVsYVRyYW5zbGF0aW9uOyBrZXktdmFsKTwvbGk+CjxsaT5Tb21lIHBsYWNlIHRvIHNhdmUgRVhQUkVTU0lPTlMgKGZpbHRlci9wcmVkL3JldXNlKT8/PC9saT4KPGxpPnVzZXIgVUkgZWxlbWVudHMgKGljb25zIGV0Yy4pIHNoZCByZXNpZGUgbm90IGhlcmUgYnV0IGluIHVzZXIncyBkZXNrdG9wRmlsZTwvbGk+Cjwvb2w+Cg==|||spxClient|dataGrid designViews||New Feature|5|9||false|-999999999-01-01|||
+|202033123937638000000^2^Task|2020-03-03|-999999999-01-01|generic fn for mTbl.put/newVer|V2UgbmVlZCBhIHNtIGdlbmVyaWMgZnVuYyB0byB3cmFwIHRoZSB1cGRhdGluZy9zYXZlTmV3VmVyc2lvbiBzdHVmZiAodXNpbmcgY29tcG9zZT8pPGJyPg0KDVNvbWV0aGluZyBsaWtlOjxicj4KCXB1dEZuLmdldCggYXV0b1ZlclZhclZhbHVlICkuYXBwbHkoIGRhdGFPYiApPGJyPgpXaGVyZSBTdXBwbGllcjxGbj4gcHV0Rm4gPSA8YnI+CnZhciA9IG9uICA/IHJldHVybiB2ZXJzaW9uaW5nUHV0IDogcmV0dXJuIHJlZ1B1dDxicj4KCm5vdGU6IHdpbGwgaGF2ZSB0byBsYXRlciBsYXVuY2ggYWx0IGZ1bmN0aW9ucyBmb3IgZWEgZGF0YU9w|||spxClient|dataGrid||Fix|4|6||false|-999999999-01-01|||
+|202033123937638000000^3^Task|2020-03-03|-999999999-01-01|generic fn for mTbl.put/newVer|V2UgbmVlZCBhIHNtIGdlbmVyaWMgZnVuYyB0byB3cmFwIHRoZSB1cGRhdGluZy9zYXZlTmV3VmVyc2lvbiBzdHVmZiAodXNpbmcgY29tcG9zZT8pPGJyPg0KDQoNU29tZXRoaW5nIGxpa2U6PGJyPg0KCglwdXRGbi5nZXQoIGF1dG9WZXJWYXJWYWx1ZSApLmFwcGx5KCBkYXRhT2IgKTxicj4NCgpXaGVyZSBTdXBwbGllcjxGbj4gcHV0Rm4gPSA8YnI+DQoKdmFyID0gb24gID8gcmV0dXJuIHZlcnNpb25pbmdQdXQgOiByZXR1cm4gcmVnUHV0PGJyPg0KCgpub3RlOiB3aWxsIGhhdmUgdG8gbGF0ZXIgbGF1bmNoIGFsdCBmdW5jdGlvbnMgZm9yIGVhIGRhdGFPcA==|||spxClient|dataGrid||Fix|7|6||false|-999999999-01-01|||
+|20200415093239033^Task|2020-04-15|-999999999-01-01|DocLets|IlE6IEhvdyB3b3VsZCB5b3Ugc2F2ZSBhIERvY0xldCAoTXVsdGlEb2MgU2V0IHcvIE9uZSBEb2MgZm9yIGVhIFRhYik/DQpDYW4gYmUgdXNlZCB0byBjb25kZW5zZSAvIGNvbGxlY3QgcHJpb3JWZXJzaW9ucyBmb3IgZGlmZmluZw0KMDUuMDMgQWRkZW5kYSAtPiBJbXBsIC0+IFNhdmVkIGluIGEgbGFyZ2Ugc3B4Rm10IGZpbGUgdy9pZGVudGlmaWVyIHNwbGl0IHNheWluZyBpdCdzIGEgRG9jTGV0ICsgIyBvZiBEb2NzICsgVGFiVGl0bGUuICBBIHNpbmdsZSBwd2QgcmVjb3ZlcnMgYWxsIERvY3MuDQotPiBJbnN0ZCBvZiBzcGxpdCBIb3JpeiwgdmVyIGlkZW50aWZpZXIgY2xkIHNheToge3tzcHhEb2NMZXRYWHYyLjB9fSB3aGVyZSBYWCBpcyB0aGUgbnVtIG9mIGRvY3MgaW5jbC4i| postCov033||spxPostCovid||IDE||0|0||false|-999999999-01-01|? 13||
+|202033123937638000000^1^Task|2020-03-03|-999999999-01-01|generic fn for mTbl.put/newVer|V2UgbmVlZCBhIHNtIGdlbmVyaWMgZnVuYyB0byB3cmFwIHRoZSB1cGRhdGluZy9zYXZlTmV3VmVyc2lvbiBzdHVmZiAodXNpbmcgY29tcG9zZT8pPGJyPg0KCm5vdGU6IHdpbGwgaGF2ZSB0byBsYXRlciBsYXVuY2ggYWx0IGZ1bmN0aW9ucyBmb3IgZWEgZGF0YU9w|||spxClient|dataGrid||Fix|4|6||false|-999999999-01-01|||
+|202033121446566000000^2^Task|2020-03-03|-999999999-01-01|Useability task ranking/order|QG1hcmtDb21wbGV0ZWQKSW4gb3JkZXIgdG8gYmV0dGVyIHRyYWNrIHRoZXNlOyB3ZSBuZWVkIHRvIEVJVEhFUjxicj4NCg08dWw+CjxsaT5hbGxvdyBvbi10aGUtZmx5IGZpbHRlcmluZyB0byBzaG93IG9ubHkgdGhlc2UgKHZpYSBidG4gd2hpY2ggY2hhbmdlcyBmaWx0ZXIpOyBPUjwvbGk+CjxsaT5hZGQgIlN3aXRjaCBWaWV3IiBmdW5jdGlvbmFsaXR5IHRvIHBhc3MgaW4gYSBuZXcgZFYgPC9saT4KPC91bD4KVGhlIHByaW9yIGFwcHJvYWNoIGlzIHByZWZlcmFibGU7IGdkIGNoYW5jZSB0byB1c2UgYSBjYXNjYWRpbmcgbGFtYmRhIHRvIGZpbHRlciBwYXJhbSAmIHN1cHBseSBkdlByZWQ=|||spxClient|dataGrid||Useability|1|5||false|-999999999-01-01|||
+|202033121446566000000^1^Task|2020-03-03|-999999999-01-01|Useability task ranking/order|SW4gb3JkZXIgdG8gYmV0dGVyIHRyYWNrIHRoZXNlOyB3ZSBuZWVkIHRvIEVJVEhFUjxicj4NCgo8dWw+CjxsaT5hbGxvdyBvbi10aGUtZmx5IGZpbHRlcmluZyB0byBzaG93IG9ubHkgdGhlc2UgKHZpYSBidG4gd2hpY2ggY2hhbmdlcyBmaWx0ZXIpOyBPUjwvbGk+CjxsaT5hZGQgIlN3aXRjaCBWaWV3IiBmdW5jdGlvbmFsaXR5IHRvIHBhc3MgaW4gYSBuZXcgZFYgPC9saT4KPC91bD4KVGhlIHByaW9yIGFwcHJvYWNoIGlzIHByZWZlcmFibGU7IGdkIGNoYW5jZSB0byB1c2UgYSBjYXNjYWRpbmcgbGFtYmRhIHRvIGZpbHRlciBwYXJhbSAmIHN1cHBseSBkdlByZWQ=|||spxClient|dataGrid||Useability|1|5||false|-999999999-01-01|||
+|20187171202260654800^17^Task|2019-07-17|1000-01-01|<html><span style='color: red'>Notes for refactoring</span></html>|PHNwYW4gc3R5bGU9J2NvbG9yOiByZWQnPk5vdGVzOg08L3NwYW4+CjxzcGFuIHN0eWxlPSdjb2xvcjogd2hpdGUnPlNpbmNlIHRoZSBiYXN0YXMgYXJlIGludGVyZmVyaW5nIHNvIG11Y2g7PGJyPg0KDQoNIGxldCdzIHVzZSB0aGUgdGltZSB0byBkbyBzb21lIHBsYW5uaW5nLjxicj4NCg0KDShUaGV5IGFsbG93IGl0LCBmZWVsIHRoZXknbGwgaGF2ZSBzb21ldGhpbmcgdXNlZnVsL2hlbHBmdWwuPGJyPg0KDQ1nb29kIGx1Y2sgd2l0aCB0aGF0IHlvdSBtb3RoZXJFZmZlcnMhKQo8L3NwYW4+Cgo8b2w+CjxsaT5Qb3J0IGxpbmVOdW0gdG8gYnVpbGRhYmxlPC9saT4KPGxpPlBvcnQgZnggdG8gYnVpbGRhYmxlCjx1bD48bGk+QG1vbmtleUJhc3RhSW50ZXJmLiwgQlVUIHdlIG5lZWQgcmlkZGxlRGxnIGZvciBzZWN1cml0eTsgc28gZXZlbiB0aG8gd29yayBoYXMgYmVndW4gb24gY3lwaGVyOyBwb3N0cG9uZSB0aGF0LjwvdWw+CjwvbGk+CjxsaT5Qb3J0IGN5cGhlciB0byBidWlsZGFibGUKPHVsPjxsaT5wYXNzIG1UdXBsZS5lbXB0eSBpZiwgZm9yIGluc3RhbmNlLCB1c2luZyBmcm9tIHN2ciBvciBub24tc3RhdGUgZW52CjwvbGk+PGxpPmFmdGVyIG5ldyBrZXlzIGFyZSByZWFkeTsgYWRkIHRvIG5ldyB2ZXIKPC9saT48bGk+c3B4VjMgc2hvdWxkIHVzZSBzb21lIG9mIHRoZSBuZXcgZmVhdHVyZXMgYnkgY2hvaWNlIChlbWJlZGRlZCBzYWx0L2l2OyBlbWJlZGRlZCBwcm92IGV0Yyk8L2xpPjwvdWw+CjwvbGk+Cgo8bGk+T25jZSBtVHVwbGUgcmVhZHkgKHBhcmFtcyBldGMpIGR1bXAgaW4gZmF0dHkgc28gaXQgY2FuIGJlIHVzZWQgYnkgYm90aCBjbGkvc3ZyPC9saT4KPGxpPgpCZWZvcmUgY29udmVydGluZyB0aGUgZHZHcmlkIHRvIGJ1aWxkYWJsZTsgZW5zdXJlIHdlJ3JlIHdvcmtpbmcgb24gdGhlIGNvcnJlY3QgdmVyIHcvYWxsIHVwZGF0ZXMgaS5lLiwgYXBwbHkgYWxsIHVwZGF0ZXMgZnIgbGF0ZXN0IGZvcmsgdG8gR3JpZFRlc3RlciAmIFRIRU4gcGF0Y2ggY3VycmVjdC9zdGFibGUgdmVyCjwvbGk+Cgo8bGk+UG9ydCB0aGUgZHZHcmlkIHRvIGJ1aWxkYWJsZQo8dWw+PGxpPlJlcGwgZWEgSW50ZXJuYWwgRmxkIHcgcHJlZml4ICYgdXBkYXRlIGV4aXN0aW5nIGRhdGE8L2xpPjwvdWw+CjwvbGk+Cgo8bGk+VEhFTiB3b3JrIG9uIHRoZSBzZXJ2ZXJTaWRlIHBvcERhdC9ldGMuIChieSB0aGVuIHdlJ2xsIGhhdmUgYSBnb29kIGlkZWEgb2Ygd2hhdCdzIHdvcmtpbmcgJiBub3QpPGJyPg0KDQoNCg0NCgpUaGUgc3ZyU2lkZSBjb2RlIHdpbGwgYWN0dWFsbHkgTkVFRCB0byBiZSBub24tYmxvY2tpbmc7IHNvIGVuc3VyZSB0aGF0IHBvcERhdCBldGMgdXNlcyBtYXggZnVuY3Rpb25hbAo8L2xpPgoKPGxpPlVzZSBlY2xpcHNlIGZvciB0aGUgZmluYWwgcmVmYWN0b3JpbmcgKGlmLCBhcyBleHAuLCB3ZSBoYXZlIGEgc2VjdXJlIFBDIGJ5IHRoZW4pPC9saT4KCjwvb2w+Cg==|||spx|Refactoring||Notes|1|1|root|false|1000-01-01|||
+|20200805093239229^Task|2020-08-05|-999999999-01-01|Backup/Redundancy|IkltcGwgQVNBUC4gIEZvdW5kIG91dCB5ZXN0ZXJkYXkgdGhhdCB0aGUgbW9ua2V5cyd2ZSBzdHJ1Y2sgYWdhaW46IHB3ZHMgZm9yIHlob28vYml0YnVjayBubyBsb25nZXIgd29ya2luZy4gIE11c3QgZmluZCB5ZXQgYW5vdGhlciByZWRpciBzaXRlIChiZXNpZGVzIHRpbnkvaXMpICYgcmVzYXZlIDIwMTkgb24gbGlua3MgQG11Z2FiZSwgaGsgZXRBbCBqdXN0IGluIGNhc2UuDQpPcHRpb24gMjogRmluZCBmcmVlIHdlYnNpdGVVUkxzICYgY29weSBsaW5rcy9iYWNrdXBQZyBlbiBtYXNzZSI=|Research postCov229||spxPostCovid||General||0|0||false|-999999999-01-01|? 0||
